7.913333333333333712e+02,7.833333333333332860e+01
7.913333333333333712e+02,7.800000000000000000e+01
7.913333333333333712e+02,7.766666666666667140e+01
7.913333333333333712e+02,7.733333333333332860e+01
7.913333333333333712e+02,7.700000000000000000e+01
7.910000000000000000e+02,7.666666666666667140e+01
7.906666666666666288e+02,7.633333333333332860e+01
7.903333333333333712e+02,7.600000000000000000e+01
7.900000000000000000e+02,7.566666666666667140e+01
7.896666666666666288e+02,7.533333333333332860e+01
7.893333333333333712e+02,7.500000000000000000e+01
7.890000000000000000e+02,7.466666666666667140e+01
7.886666666666666288e+02,7.466666666666667140e+01
7.883333333333333712e+02,7.466666666666667140e+01
7.880000000000000000e+02,7.466666666666667140e+01
7.876666666666666288e+02,7.466666666666667140e+01
7.873333333333333712e+02,7.466666666666667140e+01
7.870000000000000000e+02,7.466666666666667140e+01
7.866666666666666288e+02,7.466666666666667140e+01
7.863333333333333712e+02,7.466666666666667140e+01
7.860000000000000000e+02,7.466666666666667140e+01
7.856666666666666288e+02,7.466666666666667140e+01
7.853333333333333712e+02,7.466666666666667140e+01
7.850000000000000000e+02,7.466666666666667140e+01
7.846666666666666288e+02,7.466666666666667140e+01
7.843333333333333712e+02,7.466666666666667140e+01
7.840000000000000000e+02,7.466666666666667140e+01
7.836666666666666288e+02,7.466666666666667140e+01
7.833333333333333712e+02,7.466666666666667140e+01
7.830000000000000000e+02,7.466666666666667140e+01
7.826666666666666288e+02,7.466666666666667140e+01
7.823333333333333712e+02,7.466666666666667140e+01
7.820000000000000000e+02,7.466666666666667140e+01
7.816666666666666288e+02,7.466666666666667140e+01
7.813333333333333712e+02,7.466666666666667140e+01
7.810000000000000000e+02,7.466666666666667140e+01
7.806666666666666288e+02,7.466666666666667140e+01
7.803333333333333712e+02,7.466666666666667140e+01
7.800000000000000000e+02,7.466666666666667140e+01
7.796666666666666288e+02,7.466666666666667140e+01
7.793333333333333712e+02,7.466666666666667140e+01
7.790000000000000000e+02,7.466666666666667140e+01
7.786666666666666288e+02,7.466666666666667140e+01
7.783333333333333712e+02,7.466666666666667140e+01
7.780000000000000000e+02,7.466666666666667140e+01
7.776666666666666288e+02,7.466666666666667140e+01
7.773333333333333712e+02,7.466666666666667140e+01
7.770000000000000000e+02,7.466666666666667140e+01
7.766666666666666288e+02,7.466666666666667140e+01
7.763333333333333712e+02,7.466666666666667140e+01
7.760000000000000000e+02,7.466666666666667140e+01
7.756666666666666288e+02,7.466666666666667140e+01
7.753333333333333712e+02,7.466666666666667140e+01
7.750000000000000000e+02,7.466666666666667140e+01
7.746666666666666288e+02,7.466666666666667140e+01
7.743333333333333712e+02,7.466666666666667140e+01
7.740000000000000000e+02,7.466666666666667140e+01
7.736666666666666288e+02,7.466666666666667140e+01
7.733333333333333712e+02,7.466666666666667140e+01
7.730000000000000000e+02,7.466666666666667140e+01
7.726666666666666288e+02,7.466666666666667140e+01
7.723333333333333712e+02,7.466666666666667140e+01
7.720000000000000000e+02,7.466666666666667140e+01
7.716666666666666288e+02,7.466666666666667140e+01
7.713333333333333712e+02,7.466666666666667140e+01
7.710000000000000000e+02,7.466666666666667140e+01
7.706666666666666288e+02,7.466666666666667140e+01
7.703333333333333712e+02,7.466666666666667140e+01
7.700000000000000000e+02,7.466666666666667140e+01
7.696666666666666288e+02,7.466666666666667140e+01
7.693333333333333712e+02,7.466666666666667140e+01
7.690000000000000000e+02,7.466666666666667140e+01
7.686666666666666288e+02,7.466666666666667140e+01
7.683333333333333712e+02,7.466666666666667140e+01
7.680000000000000000e+02,7.466666666666667140e+01
7.676666666666666288e+02,7.466666666666667140e+01
7.673333333333333712e+02,7.466666666666667140e+01
7.670000000000000000e+02,7.466666666666667140e+01
7.666666666666666288e+02,7.466666666666667140e+01
7.663333333333333712e+02,7.466666666666667140e+01
7.660000000000000000e+02,7.466666666666667140e+01
7.656666666666666288e+02,7.466666666666667140e+01
7.653333333333333712e+02,7.466666666666667140e+01
7.650000000000000000e+02,7.466666666666667140e+01
7.646666666666666288e+02,7.466666666666667140e+01
7.643333333333333712e+02,7.466666666666667140e+01
7.640000000000000000e+02,7.466666666666667140e+01
7.636666666666666288e+02,7.466666666666667140e+01
7.633333333333333712e+02,7.466666666666667140e+01
7.630000000000000000e+02,7.466666666666667140e+01
7.626666666666666288e+02,7.466666666666667140e+01
7.623333333333333712e+02,7.466666666666667140e+01
7.620000000000000000e+02,7.466666666666667140e+01
7.616666666666666288e+02,7.466666666666667140e+01
7.613333333333333712e+02,7.466666666666667140e+01
7.610000000000000000e+02,7.466666666666667140e+01
7.606666666666666288e+02,7.466666666666667140e+01
7.603333333333333712e+02,7.466666666666667140e+01
7.600000000000000000e+02,7.466666666666667140e+01
7.596666666666666288e+02,7.466666666666667140e+01
7.593333333333333712e+02,7.466666666666667140e+01
7.590000000000000000e+02,7.466666666666667140e+01
7.586666666666666288e+02,7.466666666666667140e+01
7.583333333333333712e+02,7.466666666666667140e+01
7.580000000000000000e+02,7.466666666666667140e+01
7.576666666666666288e+02,7.466666666666667140e+01
7.573333333333333712e+02,7.466666666666667140e+01
7.570000000000000000e+02,7.466666666666667140e+01
7.566666666666666288e+02,7.466666666666667140e+01
7.563333333333333712e+02,7.466666666666667140e+01
7.560000000000000000e+02,7.466666666666667140e+01
7.556666666666666288e+02,7.466666666666667140e+01
7.553333333333333712e+02,7.466666666666667140e+01
7.550000000000000000e+02,7.466666666666667140e+01
7.546666666666666288e+02,7.466666666666667140e+01
7.543333333333333712e+02,7.466666666666667140e+01
7.540000000000000000e+02,7.466666666666667140e+01
7.536666666666666288e+02,7.466666666666667140e+01
7.533333333333333712e+02,7.466666666666667140e+01
7.530000000000000000e+02,7.466666666666667140e+01
7.526666666666666288e+02,7.466666666666667140e+01
7.523333333333333712e+02,7.466666666666667140e+01
7.520000000000000000e+02,7.466666666666667140e+01
7.516666666666666288e+02,7.466666666666667140e+01
7.513333333333333712e+02,7.466666666666667140e+01
7.510000000000000000e+02,7.466666666666667140e+01
7.506666666666666288e+02,7.466666666666667140e+01
7.503333333333333712e+02,7.466666666666667140e+01
7.500000000000000000e+02,7.466666666666667140e+01
7.496666666666666288e+02,7.466666666666667140e+01
7.493333333333333712e+02,7.466666666666667140e+01
7.490000000000000000e+02,7.466666666666667140e+01
7.486666666666666288e+02,7.466666666666667140e+01
7.483333333333333712e+02,7.466666666666667140e+01
7.480000000000000000e+02,7.466666666666667140e+01
7.476666666666666288e+02,7.466666666666667140e+01
7.473333333333333712e+02,7.466666666666667140e+01
7.470000000000000000e+02,7.466666666666667140e+01
7.466666666666666288e+02,7.466666666666667140e+01
7.463333333333333712e+02,7.466666666666667140e+01
7.460000000000000000e+02,7.466666666666667140e+01
7.456666666666666288e+02,7.466666666666667140e+01
7.453333333333333712e+02,7.466666666666667140e+01
7.450000000000000000e+02,7.466666666666667140e+01
7.446666666666666288e+02,7.466666666666667140e+01
7.443333333333333712e+02,7.466666666666667140e+01
7.440000000000000000e+02,7.466666666666667140e+01
7.436666666666666288e+02,7.466666666666667140e+01
7.433333333333333712e+02,7.466666666666667140e+01
7.430000000000000000e+02,7.466666666666667140e+01
7.426666666666666288e+02,7.466666666666667140e+01
7.423333333333333712e+02,7.466666666666667140e+01
7.420000000000000000e+02,7.466666666666667140e+01
7.416666666666666288e+02,7.466666666666667140e+01
7.413333333333333712e+02,7.466666666666667140e+01
7.410000000000000000e+02,7.466666666666667140e+01
7.406666666666666288e+02,7.466666666666667140e+01
7.403333333333333712e+02,7.466666666666667140e+01
7.400000000000000000e+02,7.466666666666667140e+01
7.396666666666666288e+02,7.466666666666667140e+01
7.393333333333333712e+02,7.466666666666667140e+01
7.390000000000000000e+02,7.466666666666667140e+01
7.386666666666666288e+02,7.466666666666667140e+01
7.383333333333333712e+02,7.466666666666667140e+01
7.380000000000000000e+02,7.466666666666667140e+01
7.376666666666666288e+02,7.466666666666667140e+01
7.373333333333333712e+02,7.466666666666667140e+01
7.370000000000000000e+02,7.466666666666667140e+01
7.366666666666666288e+02,7.466666666666667140e+01
7.363333333333333712e+02,7.466666666666667140e+01
7.360000000000000000e+02,7.466666666666667140e+01
7.356666666666666288e+02,7.466666666666667140e+01
7.353333333333333712e+02,7.466666666666667140e+01
7.350000000000000000e+02,7.466666666666667140e+01
7.346666666666666288e+02,7.466666666666667140e+01
7.343333333333333712e+02,7.466666666666667140e+01
7.340000000000000000e+02,7.466666666666667140e+01
7.336666666666666288e+02,7.466666666666667140e+01
7.333333333333333712e+02,7.466666666666667140e+01
7.330000000000000000e+02,7.466666666666667140e+01
7.326666666666666288e+02,7.466666666666667140e+01
7.323333333333333712e+02,7.466666666666667140e+01
7.320000000000000000e+02,7.466666666666667140e+01
7.316666666666666288e+02,7.466666666666667140e+01
7.313333333333333712e+02,7.466666666666667140e+01
7.310000000000000000e+02,7.466666666666667140e+01
7.306666666666666288e+02,7.466666666666667140e+01
7.303333333333333712e+02,7.466666666666667140e+01
7.300000000000000000e+02,7.466666666666667140e+01
7.296666666666666288e+02,7.466666666666667140e+01
7.293333333333333712e+02,7.466666666666667140e+01
7.290000000000000000e+02,7.466666666666667140e+01
7.286666666666666288e+02,7.466666666666667140e+01
7.283333333333333712e+02,7.466666666666667140e+01
7.280000000000000000e+02,7.466666666666667140e+01
7.276666666666666288e+02,7.466666666666667140e+01
7.273333333333333712e+02,7.466666666666667140e+01
7.270000000000000000e+02,7.466666666666667140e+01
7.266666666666666288e+02,7.466666666666667140e+01
7.263333333333333712e+02,7.466666666666667140e+01
